"rt","responses","time_elapsed","subject","demoID","trialType","rlType","attType","stimulus","key_press","stim","corrresp","phase","corr","pracCounter","reward","bandOne","bandTwo","trialNum","attentionNum","attentionRunNum","blockNum","performance","bandChosen","circleVal","squareVal","coin","bandOneVal","bandTwoVal","pReward","shapeChosen","rlNum","badFlag"
"300","","2341352","SARL_v646shwf11","msl000173","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","1827","1757","26","71","0.9578827546955037","","","","","","","","","",""
"null","","2341859","SARL_v646shwf11","msl000173","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","71","","","","","","","","","","",""
"null","","2342015","SARL_v646shwf11","msl000173","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"509","","2342530","SARL_v646shwf11","msl000173","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","1828","1758","27","71","0.9579067121729238","","","","","","","","","",""
"null","","2342828","SARL_v646shwf11","msl000173","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","71","","","","","","","","","","",""
"null","","2342985","SARL_v646shwf11","msl000173","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"347","","2343338","SARL_v646shwf11","msl000173","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","1829","1759","28","71","0.9579306424104604","","","","","","","","","",""
"null","","2343798","SARL_v646shwf11","msl000173","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","71","","","","","","","","","","",""
"null","","2343955","SARL_v646shwf11","msl000173","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"676","","2344638","SARL_v646shwf11","msl000173","rl","","","img/black_2bandit_a2.png","75","","0","test","","","0","square","circle","1830","","0","71","","75","0.2","0.8","0.786085798448243","0.8","0.2","0.2","circle","71","0"
"null","","2345395","SARL_v646shwf11","msl000173","feedback","","","img/boo_R_a.png","null","","na","test","","","","","","","","","71","","75","0.2","0.8","","","","0.2","","71",""
"163","","2345565","SARL_v646shwf11","msl000173","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","1831","1760","1","72","0.9579545454545455","","","","","","","","","",""
"null","","2346209","SARL_v646shwf11","msl000173","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","72","","","","","","","","","","",""
"null","","2346366","SARL_v646shwf11","msl000173","fixation","","","img/fixation.png","null","","","test","","","","","","","","","","","","","","","","","","","",""
"330","","2346702","SARL_v646shwf11","msl000173","freq","","","img/orange_2bandit_a2.png","70","","70","test","1","","","square","circle","1832","1761","2","72","0.9579784213515048","","","","","","","","","",""
"null","","2347179","SARL_v646shwf11","msl000173","freq_resp","","","img/orange_2bandit_a.png","70","img/orange_2bandit_a.png","70","test","","","","","","","","","72","","","","","","","","","","",""
